"...1","Date","EUR_EUR","CAL_EUR","NZ_EUR","Hubei_EUR"
4826,2018-03-16,11.14,NA,12.31817567,1.92867258915926
4829,2018-03-19,11.04,NA,12.31229307,1.90517705582194
4830,2018-03-20,11.52,NA,12.32405828,1.9008912839376
4831,2018-03-21,12.62,NA,12.31229307,1.95503043875568
4832,2018-03-22,12.3,NA,12.32405828,1.99045199045199
4833,2018-03-23,12.58,NA,12.32405828,1.91651924210958
4836,2018-03-26,12.95,NA,12.32405828,1.9522193044258
4837,2018-03-27,13.64,NA,12.3534713,1.91683452868195
4838,2018-03-28,12.96,NA,12.32405828,1.9511504971125
4839,2018-03-29,13.25,NA,12.38288433,1.95482301800869
4840,2018-03-30,NA,NA,NA,1.92705906714293
4843,2018-04-02,NA,NA,NA,1.97436561367167
4844,2018-04-03,13.28,NA,12.41554023,2.00778210116732
4845,2018-04-04,13.02,NA,12.47466185,2.01256563415169
4846,2018-04-05,12.61,NA,12.50422266,NA
4847,2018-04-06,12.95,NA,12.53378347,NA
4850,2018-04-09,13.3,NA,12.54560779,2.02820961597859
4851,2018-04-10,13.34,NA,12.56334428,2.02651246240626
4852,2018-04-11,13.39,NA,12.53378347,1.9417851022433
4853,2018-04-12,13.56,NA,12.56334428,2.00043880593162
4854,2018-04-13,13.9,NA,12.56334428,2.03582745909591
4857,2018-04-16,13.96,NA,12.5751686,1.89720059803062
4858,2018-04-17,13.7,NA,12.5751686,1.99290551435021
4859,2018-04-18,13.84,NA,12.59290509,1.99204213291441
4860,2018-04-19,13.41,NA,12.59290509,2.06184237672787
4861,2018-04-20,13,NA,12.6224659,2.00463304473865
4864,2018-04-23,12.85,NA,12.60472941,2.01579950967039
4865,2018-04-24,13.17,NA,12.56925644,2.02203735188382
4866,2018-04-25,13.21,NA,NA,2.01992683116681
4867,2018-04-26,13.44,NA,12.5751686,2.04294622589819
4868,2018-04-27,13.51,NA,12.74070914,2.02678012111088
4871,2018-04-30,13.54,NA,12.71114833,NA
4872,2018-05-01,NA,NA,12.65573525,NA
4873,2018-05-02,13.02,NA,12.63807608,2.10144737187738
4874,2018-05-03,12.92,NA,12.62630331,2.10174223369372
4875,2018-05-04,12.99,NA,12.62630331,2.08176871286085
4878,2018-05-07,13.57,NA,12.62630331,2.06295642086947
4879,2018-05-08,13.54,NA,12.56743942,2.06589681110287
4880,2018-05-09,13.96,NA,12.53800748,2.06104947844182
4881,2018-05-10,14.56,NA,12.53800748,2.06330287379155
4882,2018-05-11,14.61,NA,12.53800748,2.06807182714939
4885,2018-05-14,14.62,NA,12.50857554,2.05937239435128
4886,2018-05-15,14.29,12.40240275,12.52034832,2.06166443628847
4887,2018-05-16,15.14,NA,12.4791436,2.06998324869047
4888,2018-05-17,15.27,NA,12.50857554,2.07708807972607
4889,2018-05-18,15.22,NA,12.4791436,2.06131993764074
4892,2018-05-21,15.53,NA,12.4791436,2.06064956992249
4893,2018-05-22,15.93,NA,12.4791436,2.06610467908019
4894,2018-05-23,15.98,NA,12.44971165,2.08124205313525
4895,2018-05-24,16.26,NA,12.44971165,2.15479743565721
4896,2018-05-25,15.97,NA,12.36141583,2.35376306526587
4899,2018-05-28,16.28,NA,12.36141583,2.26166464972435
4900,2018-05-29,16.27,NA,12.33198388,2.29209719464592
4901,2018-05-30,15.82,NA,12.33198388,2.32340641575481
4902,2018-05-31,14.89,NA,12.36141583,2.26845118159619
4903,2018-06-01,15.27,NA,12.24375323,2.23867630745379
4906,2018-06-04,16.1,NA,NA,2.26168224299065
4907,2018-06-05,15.73,NA,12.30318893,2.25786171934565
4908,2018-06-06,15.89,NA,12.21403538,2.20495282705026
4909,2018-06-07,15.97,NA,12.27347108,2.19860221316249
4910,2018-06-08,15.78,NA,12.25564037,2.22470001061909
4913,2018-06-11,15.45,NA,12.25564037,2.19304630940879
4914,2018-06-12,15.1,NA,12.18431754,2.18621228783804
4915,2018-06-13,15.28,NA,12.13676898,2.18854995285587
4916,2018-06-14,14.89,NA,12.15459969,2.22975986161975
4917,2018-06-15,14.51,NA,12.15459969,2.23560910307898
4920,2018-06-18,14.58,NA,12.15459969,NA
4921,2018-06-19,14.22,NA,12.18431754,2.2373748135521
4922,2018-06-20,14.46,NA,12.19620467,2.2288955622289
4923,2018-06-21,14.79,NA,12.18431754,2.22358004356835
4924,2018-06-22,15.08,NA,12.36262462,2.20463091232931
4927,2018-06-25,15,NA,12.33290677,2.19653783797919
4928,2018-06-26,14.99,NA,12.42206032,2.20022720447097
4929,2018-06-27,15.22,NA,12.43394746,2.20463168912731
4930,2018-06-28,14.97,NA,12.54093171,2.19933693580808
4931,2018-06-29,14.95,NA,12.54093171,2.19862650508917
4934,2018-07-02,15.03,NA,12.29711973,2.20560650944983
4935,2018-07-03,15.06,NA,12.45976468,2.23266745005875
4936,2018-07-04,15.49,NA,12.5468959,2.17813325050474
4937,2018-07-05,15.65,NA,12.51785216,2.25007414284425
4938,2018-07-06,15.67,NA,12.51785216,2.26777147841256
4941,2018-07-09,15.97,NA,12.51785216,2.33590733590734
4942,2018-07-10,16.03,NA,NA,2.4112197632527
4943,2018-07-11,16.28,NA,12.66307086,2.45742092457421
4944,2018-07-12,16.05,NA,12.66307086,2.47205447770782
4945,2018-07-13,16.02,NA,12.77924582,2.58995017355996
4948,2018-07-16,15.9,NA,12.75020208,2.46765355778933
4949,2018-07-17,16.03,NA,12.89542078,2.55918106206014
4950,2018-07-18,16.38,NA,13.01159575,2.57145417077323
4951,2018-07-19,16.83,NA,13.06968323,2.55466578676853
4952,2018-07-20,17.02,NA,13.12777071,2.52845456722588
4955,2018-07-23,17.35,NA,13.15681445,2.57624216172656
4956,2018-07-24,17.06,NA,13.27298941,2.61657542004908
4957,2018-07-25,17.29,NA,13.36012063,2.75386612555613
4958,2018-07-26,17.24,NA,13.24394567,2.90245816561606
4959,2018-07-27,17.08,NA,13.21490193,2.89792987009714
4962,2018-07-30,17.01,NA,13.21490193,3.06148055207026
4963,2018-07-31,17.35,NA,13.18585819,3.08232931726908
4964,2018-08-01,17.74,NA,13.11237853,3.18712091720769
4965,2018-08-02,17.6,NA,13.11237853,3.15728541407125
4966,2018-08-03,17.63,NA,NA,3.16159102679079
4969,2018-08-06,17.54,NA,13.08349664,3.24174713108538
4970,2018-08-07,17.48,NA,13.11237853,3.47261683777197
4971,2018-08-08,17.35,NA,13.14126042,3.54828951017218
4972,2018-08-09,17.55,NA,13.14126042,3.68961437168412
4973,2018-08-10,17.84,NA,NA,3.80262214483253
4976,2018-08-13,18.01,NA,NA,3.66587379319994
4977,2018-08-14,18.08,NA,13.77666202,3.74785745350354
4978,2018-08-15,18.05,13.03148035,13.97883526,3.72579188972673
4979,2018-08-16,17.95,NA,13.96150613,3.74587838355954
4980,2018-08-17,18.1,NA,13.96150613,3.73324175125289
4983,2018-08-20,18.44,NA,14.03659904,3.65245558772142
4984,2018-08-21,19.26,NA,14.1810085,3.45371890390201
4985,2018-08-22,19.76,NA,14.23877228,3.48758038078426
4986,2018-08-23,20.35,NA,14.23877228,3.47261612151005
4987,2018-08-24,20.63,NA,14.23877228,3.48069714905915
4990,2018-08-27,21.25,NA,14.23877228,3.4323706105623
4991,2018-08-28,20.64,NA,14.32541795,3.35709705405303
4992,2018-08-29,21.01,NA,14.32541795,3.40503363692169
4993,2018-08-30,21.12,NA,14.46982741,3.36327082785314
4994,2018-08-31,21.04,NA,14.46982741,3.50602637723228
4997,2018-09-03,20.11,NA,14.15311525,3.45828966805975
4998,2018-09-04,20.13,NA,14.17008541,3.44470801998688
4999,2018-09-05,20.32,NA,NA,3.4452786455709
5000,2018-09-06,21.42,NA,14.19836901,3.46078283209914
5001,2018-09-07,23.17,NA,14.20968246,3.44081668796094
5004,2018-09-10,25.19,NA,14.22665262,3.41885719318997
5005,2018-09-11,24.11,NA,14.22665262,3.47855538969103
5006,2018-09-12,22.91,NA,14.19836901,NA
5007,2018-09-13,18.86,NA,14.17008541,3.43072266553268
5008,2018-09-14,19.93,NA,14.15877197,3.72797674243753
5011,2018-09-17,20.92,NA,14.17574213,3.60720441657715
5012,2018-09-18,20.19,NA,14.14180181,3.36174360768827
5013,2018-09-19,21.43,NA,14.17574213,3.43899783498317
5014,2018-09-20,21.98,NA,14.15877197,3.53323573927499
5015,2018-09-21,22.08,NA,14.17574213,3.38751706167018
5018,2018-09-24,22.37,NA,14.17574213,NA
5019,2018-09-25,21.18,NA,14.15877197,3.46796467630265
5020,2018-09-26,20.19,NA,14.15877197,3.511162871373
5021,2018-09-27,20.77,NA,14.15877197,3.49730592696069
5022,2018-09-28,21.15,NA,14.14180181,3.53902338014382
5025,2018-10-01,21.31,NA,14.23237502,NA
5026,2018-10-02,20.93,NA,14.21531664,NA
5027,2018-10-03,21.13,NA,14.24374727,NA
5028,2018-10-04,21.29,NA,14.24374727,NA
5029,2018-10-05,22.11,NA,14.28355016,NA
5032,2018-10-08,21.87,NA,14.35746981,3.55979320494597
5033,2018-10-09,20.75,NA,14.35746981,3.55840563309443
5034,2018-10-10,19.43,NA,14.35746981,3.58131899803266
5035,2018-10-11,19.85,NA,NA,3.54307041054029
5036,2018-10-12,20.36,NA,14.27786403,3.74932779730118
5039,2018-10-15,18.58,NA,14.22668889,3.53823088455772
5040,2018-10-16,19.28,NA,14.27217791,3.56874906217176
5041,2018-10-17,19.24,NA,14.24374727,3.63106747357055
5042,2018-10-18,19.73,NA,14.24374727,3.63581428139793
5043,2018-10-19,19.7,NA,14.24374727,3.68661861485428
5046,2018-10-22,19,NA,NA,3.68532777310238
5047,2018-10-23,19.23,NA,14.27217791,3.68885425569353
5048,2018-10-24,19.61,NA,14.27217791,3.79541919083332
5049,2018-10-25,19.07,NA,14.27217791,3.8451315672898
5050,2018-10-26,18.27,NA,14.27217791,4.05391748149271
5053,2018-10-29,16.68,NA,14.28355016,3.64853767923694
5054,2018-10-30,16.02,NA,14.24374727,3.8648932535213
5055,2018-10-31,16.37,NA,14.21531664,3.91987829614604
5056,2018-11-01,15.62,NA,14.8906432,3.79689103416822
5057,2018-11-02,17.07,NA,14.8906432,3.81168491771095
5060,2018-11-05,17.23,NA,14.90849769,3.61840855858707
5061,2018-11-06,17.56,NA,14.93825517,3.63125664254264
5062,2018-11-07,18.6,NA,14.93825517,3.63719199665895
5063,2018-11-08,19.57,NA,14.93825517,3.56943315725315
5064,2018-11-09,19.5,NA,14.90849769,3.52432405011921
5067,2018-11-12,20.49,NA,14.90849769,3.61822303623346
5068,2018-11-13,20.14,NA,14.90849769,3.65431155266845
5069,2018-11-14,19.74,13.46897481,NA,3.68108307567024
5070,2018-11-15,18.98,NA,14.81922525,3.73880521066558
5071,2018-11-16,19.1,NA,14.75971029,3.702154626109
5074,2018-11-19,18.94,NA,14.78946777,3.68007850834151
5075,2018-11-20,19.45,NA,14.75971029,3.57133811200324
5076,2018-11-21,20.49,NA,14.75971029,3.77451851100003
5077,2018-11-22,20.91,NA,14.78946777,4.13987748696401
5078,2018-11-23,20.19,NA,14.75971029,4.04995109061575
5081,2018-11-26,19.82,NA,14.81922525,3.83847122736931
5082,2018-11-27,19.61,NA,14.84898273,3.79346814990379
5083,2018-11-28,19.29,NA,14.81922525,4.01265422334704
5084,2018-11-29,20.02,NA,14.87874021,3.78088566298273
5085,2018-11-30,20.49,NA,14.87874021,3.76335877862595
5088,2018-12-03,20.64,NA,NA,3.76889890287148
5089,2018-12-04,20.73,NA,NA,3.8567244293622
5090,2018-12-05,19.68,NA,15.00308987,3.96481436232462
5091,2018-12-06,19.99,NA,15.0570794,4.00076643035064
5092,2018-12-07,20.3,NA,15.08707358,3.91144099679892
5095,2018-12-10,20.86,NA,15.0570794,3.80102040816327
5096,2018-12-11,20.16,NA,15.26703868,4
5097,2018-12-12,21.47,NA,15.50699213,3.84358974358974
5098,2018-12-13,22.32,NA,14.90710849,3.78076923076923
5099,2018-12-14,23.38,NA,14.87711431,3.81619537275064
5102,2018-12-17,24.26,NA,14.87711431,3.83126094235217
5103,2018-12-18,23.99,NA,14.88911198,3.80386899061482
5104,2018-12-19,24.32,NA,14.90710849,3.69288465954027
5105,2018-12-20,24.16,NA,15.02708522,3.81424936386768
5106,2018-12-21,24.59,NA,15.0570794,3.5779407076825
5109,2018-12-24,NA,NA,15.06907707,3.81195863700538
5110,2018-12-25,NA,NA,NA,3.7875212083328
5111,2018-12-26,NA,NA,NA,3.92533169564605
5112,2018-12-27,24.66,NA,15.06907707,3.71149262672224
5113,2018-12-28,24.63,NA,15.06907707,3.97645652975351
5116,2018-12-31,NA,NA,15.06907707,NA
5117,2019-01-01,NA,NA,NA,NA
5118,2019-01-02,25.02,NA,NA,3.98632671944073
5119,2019-01-03,23.04,NA,14.90948376,3.76124284546198
5120,2019-01-04,23.49,NA,14.90948376,3.83003730389902
5123,2019-01-07,22.07,NA,14.87980724,3.68711672052724
5124,2019-01-08,22.65,NA,14.85013072,3.71178482110958
5125,2019-01-09,21.86,NA,14.83826011,3.67175572519084
5126,2019-01-10,21.93,NA,14.83826011,3.80880393563595
5127,2019-01-11,22.59,NA,14.83826011,4.01497063947861
5130,2019-01-14,22.4,NA,14.8204542,3.78114452088326
5131,2019-01-15,22.48,NA,14.77890707,3.79799341508309
5132,2019-01-16,23.25,NA,14.80858359,4.16211719440545
5133,2019-01-17,23.48,NA,14.77890707,4.02594033722438
5134,2019-01-18,24.68,NA,14.77890707,3.80025940337224
5137,2019-01-21,24.28,NA,NA,3.79366600201984
5138,2019-01-22,25.01,NA,14.85013072,3.74859330737689
5139,2019-01-23,24.53,NA,14.89761315,3.97774327122153
5140,2019-01-24,23.89,NA,14.89761315,3.71562622181676
5141,2019-01-25,23.76,NA,14.86793663,3.94138585050274
5144,2019-01-28,22.6,NA,NA,3.82718612920809
5145,2019-01-29,23.21,NA,NA,3.72392279196724
5146,2019-01-30,22.86,NA,NA,3.76117389104402
5147,2019-01-31,22.13,NA,NA,3.86055065016368
5148,2019-02-01,21.84,NA,NA,3.78030460008288
5151,2019-02-04,22.92,NA,15.08321276,NA
5152,2019-02-05,23.04,NA,15.02300034,NA
5153,2019-02-06,23.57,NA,NA,NA
5154,2019-02-07,23.34,NA,15.05310655,NA
5155,2019-02-08,22.22,NA,15.08321276,NA
5158,2019-02-11,22.26,NA,15.08321276,4.04791138744481
5159,2019-02-12,20.56,NA,15.23374383,3.75459546841186
5160,2019-02-13,20.81,NA,15.23374383,3.78305245044595
5161,2019-02-14,19.69,NA,15.23374383,3.72549019607843
5162,2019-02-15,20.29,NA,15.18557389,3.80683311432326
5165,2019-02-18,19.89,NA,15.23374383,3.76178010471204
5166,2019-02-19,20.09,NA,15.23374383,3.75785340314136
5167,2019-02-20,20.35,13.85762676,15.14342519,4.12992125984252
5168,2019-02-21,18.72,NA,15.14342519,3.73193166885677
5169,2019-02-22,18.83,NA,15.11331897,3.76785291564744
5172,2019-02-25,19.15,NA,15.14342519,3.74461809898748
5173,2019-02-26,19.56,NA,15.1735314,3.67607535692279
5174,2019-02-27,21.16,NA,15.14342519,3.79382040214759
5175,2019-02-28,21.59,NA,15.1735314,3.79572209375657
5176,2019-03-01,22.18,NA,15.26285255,3.7405010959012
5179,2019-03-04,23.02,NA,15.23262908,3.717344979085
5180,2019-03-05,22.81,NA,15.18427153,3.94329047148038
5181,2019-03-06,22.02,NA,15.20240561,3.7907445728822
5182,2019-03-07,23.16,NA,15.23262908,3.83217751274509
5183,2019-03-08,22.92,NA,15.26285255,3.88381676759378
5186,2019-03-11,22.18,NA,15.20240561,3.77605544386837
5187,2019-03-12,22.22,NA,15.29307603,3.81434309269633
5188,2019-03-13,22.16,NA,15.35352297,3.66161948650428
5189,2019-03-14,22.61,NA,15.38374644,3.78885584186561
5190,2019-03-15,22.35,NA,15.38374644,3.75182654713479
5193,2019-03-18,21.71,NA,15.4260593,3.74827563555147
5194,2019-03-19,21,NA,15.50464032,3.74479706928925
5195,2019-03-20,21.52,NA,15.45628277,3.74417630738627
5196,2019-03-21,20.82,NA,15.44419338,3.75569591994852
5197,2019-03-22,20.57,NA,15.44419338,3.77860283856018
5200,2019-03-25,20.83,NA,15.44419338,3.74538258575198
5201,2019-03-26,21.43,NA,15.47441685,3.7532981530343
5202,2019-03-27,21.73,NA,15.47441685,3.77278731836195
5203,2019-03-28,22.16,NA,15.51672971,3.76345507920975
5204,2019-03-29,21.45,NA,15.51672971,3.75831971623291
5207,2019-04-01,21.81,NA,15.4201629,3.85295251259287
5208,2019-04-02,21.92,NA,15.39022084,3.78963855741535
5209,2019-04-03,23.07,NA,15.36027877,3.78297330290324
5210,2019-04-04,24.33,NA,15.34231354,3.80037419885617
5211,2019-04-05,24.49,NA,15.34830195,NA
5214,2019-04-08,24.22,NA,15.36027877,3.71001850383294
5215,2019-04-09,25.45,NA,15.36027877,3.65337285309763
5216,2019-04-10,26.04,NA,15.34231354,3.63828522359469
5217,2019-04-11,27.24,NA,15.34231354,3.77019036154141
5218,2019-04-12,26.5,NA,15.34231354,4.13466360493045
5221,2019-04-15,26.72,NA,15.33033671,3.77019985489084
5222,2019-04-16,26.93,NA,15.36027877,3.88131473261467
5223,2019-04-17,27.38,NA,15.36027877,3.9024131951339
5224,2019-04-18,26.8,NA,15.3722556,4.10795318844041
5225,2019-04-19,NA,NA,NA,3.78029207730366
5228,2019-04-22,NA,NA,NA,3.80323268159013
5229,2019-04-23,27.46,NA,15.34231354,3.9268680445151
5230,2019-04-24,27.33,NA,15.36027877,3.86893644271306
5231,2019-04-25,27.2,NA,NA,3.78082410774949
5232,2019-04-26,25.75,NA,15.36027877,3.95720357613953
5235,2019-04-29,26.3,NA,15.36027877,3.97020355592145
5236,2019-04-30,26.19,NA,15.33033671,4.04349844174789
5237,2019-05-01,NA,NA,14.99240595,NA
5238,2019-05-02,24.6,NA,14.9630666,NA
5239,2019-05-03,25.11,NA,14.87504856,NA
5242,2019-05-06,25.27,NA,14.93372726,4.34340365384869
5243,2019-05-07,26.32,NA,14.9630666,4.35080778107484
5244,2019-05-08,26.81,NA,15.05108464,4.3509234828496
5245,2019-05-09,26.41,NA,14.99240595,4.31078414718603
5246,2019-05-10,25.53,NA,14.99240595,4.43049538027875
5249,2019-05-13,24.96,NA,14.93372726,4.24348958333333
5250,2019-05-14,25.79,15.60182231,14.93372726,4.30117340286832
5251,2019-05-15,25.88,NA,14.93372726,4.65515001948305
5252,2019-05-16,25.5,NA,14.93372726,4.6589667551116
5253,2019-05-17,24.93,NA,14.8867843,4.49291138584351
5256,2019-05-20,25.12,NA,14.72835183,4.59292081260365
5257,2019-05-21,25.31,NA,14.75769118,4.6332899869961
5258,2019-05-22,26.29,NA,14.72835183,4.63862620804323
5259,2019-05-23,25.98,NA,14.72835183,4.8036410923277
5260,2019-05-24,25.41,NA,14.71074822,4.7833981841764
5263,2019-05-27,25.51,NA,14.71074822,5.01062781896418
5264,2019-05-28,25.4,NA,14.69901249,5.31599479843953
5265,2019-05-29,25.45,NA,14.68140888,5.84635416666667
5266,2019-05-30,25.22,NA,14.5816551,6.10677083333333
5267,2019-05-31,24.41,NA,14.37627968,6.71744791666667
5270,2019-06-03,23.66,NA,NA,6.79145077720207
5271,2019-06-04,24.48,NA,14.34117988,6.95736434108527
5272,2019-06-05,24.18,NA,14.34117988,6.54451612903226
5273,2019-06-06,23.91,NA,14.13672314,5.85263913639918
5274,2019-06-07,24.44,NA,14.19513935,NA
5277,2019-06-10,25.12,NA,14.16593124,5.24281011559956
5278,2019-06-11,24.92,NA,NA,4.74711168164313
5279,2019-06-12,24.77,NA,13.84464208,4.33632862644416
5280,2019-06-13,24.89,NA,13.37731239,3.91656624189123
5281,2019-06-14,24.99,NA,13.52335292,3.70633893919793
5284,2019-06-17,24.96,NA,13.58176913,4.0297157622739
5285,2019-06-18,25.06,NA,13.55256102,4.46163849154746
5286,2019-06-19,24.9,NA,13.72780966,4.87407981402557
5287,2019-06-20,25.02,NA,13.79790911,4.50647668393782
5288,2019-06-21,25.23,NA,13.81543398,4.71483870967742
5291,2019-06-24,26.31,NA,13.14364755,4.74230769230769
5292,2019-06-25,26.33,NA,13.4357286,4.73239436619718
5293,2019-06-26,27.33,NA,13.37731239,4.81074168797954
5294,2019-06-27,26.84,NA,13.49414481,4.70294494238156
5295,2019-06-28,26.24,NA,13.52335292,4.93333333333333
5298,2019-07-01,26.85,NA,13.74536849,4.87225806451613
5299,2019-07-02,26.66,NA,13.74536849,4.92654639175258
5300,2019-07-03,26.49,NA,13.76324284,5.08081354883613
5301,2019-07-04,25.97,NA,13.73345227,5.03367828847196
5302,2019-07-05,26.32,NA,13.67387113,5.06476683937824
5305,2019-07-08,26.76,NA,13.62620622,5
5306,2019-07-09,26.52,NA,13.7036617,5.29145077720207
5307,2019-07-10,28.15,NA,13.76324284,5.25873221216041
5308,2019-07-11,28.25,NA,13.73345227,5.27943078913325
5309,2019-07-12,28.75,NA,13.64408056,5.11384217335058
5312,2019-07-15,29.03,NA,13.67387113,5.13615860830005
5313,2019-07-16,28.44,NA,NA,5.15194805194805
5314,2019-07-17,28.44,NA,13.76324284,5.11413748378729
5315,2019-07-18,27.73,NA,13.8347402,5.07911802853437
5316,2019-07-19,28.84,NA,13.76324284,5.09597924773022
5319,2019-07-22,28.94,NA,13.76324284,5.09079118028534
5320,2019-07-23,29.76,NA,13.74536849,5.03911342894394
5321,2019-07-24,29.15,NA,13.76324284,5.08496732026144
5322,2019-07-25,28.98,NA,13.79303341,5.12178257863358
5323,2019-07-26,28.26,NA,13.88240511,5.08496732026144
5326,2019-07-29,28.38,NA,13.88240511,5.07301173402868
5327,2019-07-30,27.84,NA,14.06114853,5.04563233376793
5328,2019-07-31,27.93,NA,14.21010137,5.31503267973856
5329,2019-08-01,29.41,NA,13.72055379,5.06561679790026
5330,2019-08-02,29.21,NA,13.82467266,4.96997389033943
5333,2019-08-05,28.65,NA,13.70898502,4.82942295497781
5334,2019-08-06,28.36,NA,13.68006311,4.79182630906769
5335,2019-08-07,28.24,NA,13.70898502,4.79610253562368
5336,2019-08-08,28.49,NA,13.82467266,4.81130999885988
5337,2019-08-09,28.1,NA,13.96928221,4.79594423320659
5340,2019-08-12,26.68,NA,14.08496984,4.57852325258292
5341,2019-08-13,27.09,NA,14.08496984,4.51600512163893
5342,2019-08-14,26.87,NA,14.08496984,4.25703324808184
5343,2019-08-15,25.97,NA,14.05604794,4.29871794871795
5344,2019-08-16,25.94,NA,14.05604794,4.19151670951157
5347,2019-08-19,26.55,15.42301769,14.08496984,4.29065300896287
5348,2019-08-20,26.25,NA,14.05604794,4.286882522808
5349,2019-08-21,26.02,NA,14.02712603,4.49744245524297
5350,2019-08-22,25.65,NA,14.08496984,4.66496163682864
5351,2019-08-23,25.06,NA,14.22957939,4.59873417721519
5354,2019-08-26,25.81,NA,14.22957939,4.42785380654421
5355,2019-08-27,25.4,NA,14.2585013,4.44335322706555
5356,2019-08-28,26,NA,14.24114816,4.40067005050569
5357,2019-08-29,26.45,NA,14.31634512,4.37727917341977
5358,2019-08-30,26.31,NA,14.37418894,4.39235118480402
5361,2019-09-02,25.18,NA,14.33926668,4.4440203562341
5362,2019-09-03,25.21,NA,14.40842713,4.421617361014
5363,2019-09-04,25.51,NA,14.43724399,4.4309263163242
5364,2019-09-05,25.53,NA,14.43724399,4.34408057262304
5365,2019-09-06,25.09,NA,14.43724399,4.23780565380016
5368,2019-09-09,25.02,NA,14.43724399,4.30513211382114
5369,2019-09-10,26.71,NA,NA,4.26523388760154
5370,2019-09-11,26.25,NA,NA,4.17481811091079
5371,2019-09-12,26.41,NA,NA,4.22190939339647
5372,2019-09-13,26.39,NA,14.29315971,NA
5375,2019-09-16,27.02,NA,14.26434286,4.24502194591394
5376,2019-09-17,26.19,NA,14.26434286,4.20420037257254
5377,2019-09-18,25.44,NA,14.32197657,4.13088143336609
5378,2019-09-19,25.94,NA,14.40842713,4.16565661720614
5379,2019-09-20,26.52,NA,14.39113702,4.11361159197282
5382,2019-09-23,25.79,NA,14.39113702,4.16645365778846
5383,2019-09-24,25.53,NA,14.37961028,4.20121896681701
5384,2019-09-25,25.2,NA,14.32197657,4.22291672003484
5385,2019-09-26,25.62,NA,14.32197657,4.2280992159731
5386,2019-09-27,25.28,NA,14.30468646,4.21505100404183
5389,2019-09-30,24.72,NA,14.32197657,4.1866735139299
5390,2019-10-01,25.03,NA,14.25502925,NA
5391,2019-10-02,24.19,NA,14.21490653,NA
5392,2019-10-03,23.23,NA,14.21490653,NA
5393,2019-10-04,22.94,NA,14.21490653,NA
5396,2019-10-07,23.4,NA,14.18624745,NA
5397,2019-10-08,22.52,NA,14.18624745,4.27332941206557
5398,2019-10-09,22.66,NA,14.18624745,4.10371032632991
5399,2019-10-10,23.25,NA,14.15758836,4.14207985286229
5400,2019-10-11,24.45,NA,14.18624745,4.10285232541801
5403,2019-10-14,24.15,NA,14.18624745,4.23190043795995
5404,2019-10-15,25.72,NA,14.21490653,4.19669948405433
5405,2019-10-16,26.31,NA,14.21490653,4.20464831648329
5406,2019-10-17,26.06,NA,14.21490653,4.18954647142567
5407,2019-10-18,25.87,NA,14.21490653,4.21226145945603
5410,2019-10-21,25.93,NA,14.21490653,4.18469502988162
5411,2019-10-22,25.65,NA,14.25502925,4.09747681690748
5412,2019-10-23,24.75,NA,14.22637017,4.13028536517068
5413,2019-10-24,25.43,NA,14.30088379,4.13940020154861
5414,2019-10-25,24.97,NA,14.30088379,4.11186310815988
