"","Date","EUR","USD","CAD","NZD","KRW","CHF","GBP","CNH","CNY"
"1",2005-01-01,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"2",2005-01-02,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"3",2005-01-03,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"4",2005-01-04,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"5",2005-01-05,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"6",2005-01-06,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"7",2005-01-07,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"8",2005-01-08,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"9",2005-01-09,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"10",2005-01-10,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"11",2005-01-11,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"12",2005-01-12,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"13",2005-01-13,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"14",2005-01-14,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"15",2005-01-15,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"16",2005-01-16,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"17",2005-01-17,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"18",2005-01-18,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"19",2005-01-19,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"20",2005-01-20,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"21",2005-01-21,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"22",2005-01-22,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"23",2005-01-23,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"24",2005-01-24,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"25",2005-01-25,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"26",2005-01-26,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"27",2005-01-27,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"28",2005-01-28,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"29",2005-01-29,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"30",2005-01-30,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"31",2005-01-31,1,1.311928571,1.607551996,1.864859377,1361.952408,1.532070186,0.696450401,10.85817682,10.85817682
"32",2005-02-01,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"33",2005-02-02,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"34",2005-02-03,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"35",2005-02-04,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"36",2005-02-05,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"37",2005-02-06,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"38",2005-02-07,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"39",2005-02-08,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"40",2005-02-09,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"41",2005-02-10,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"42",2005-02-11,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"43",2005-02-12,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"44",2005-02-13,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"45",2005-02-14,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"46",2005-02-15,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"47",2005-02-16,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"48",2005-02-17,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"49",2005-02-18,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"50",2005-02-19,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"51",2005-02-20,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"52",2005-02-21,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"53",2005-02-22,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"54",2005-02-23,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"55",2005-02-24,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"56",2005-02-25,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"57",2005-02-26,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"58",2005-02-27,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"59",2005-02-28,1,1.301425,1.61333753,1.821958561,1328.117227,1.550023204,0.689520994,10.77124401,10.77124401
"60",2005-03-01,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"61",2005-03-02,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"62",2005-03-03,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"63",2005-03-04,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"64",2005-03-05,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"65",2005-03-06,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"66",2005-03-07,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"67",2005-03-08,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"68",2005-03-09,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"69",2005-03-10,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"70",2005-03-11,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"71",2005-03-12,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"72",2005-03-13,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"73",2005-03-14,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"74",2005-03-15,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"75",2005-03-16,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"76",2005-03-17,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"77",2005-03-18,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"78",2005-03-19,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"79",2005-03-20,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"80",2005-03-21,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"81",2005-03-22,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"82",2005-03-23,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"83",2005-03-24,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"84",2005-03-25,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"85",2005-03-26,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"86",2005-03-27,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"87",2005-03-28,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"88",2005-03-29,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"89",2005-03-30,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"90",2005-03-31,1,1.320066667,1.605333073,1.80682544,1330.640401,1.548860621,0.692784187,10.92553177,10.92553177
"91",2005-04-01,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"92",2005-04-02,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"93",2005-04-03,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"94",2005-04-04,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"95",2005-04-05,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"96",2005-04-06,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"97",2005-04-07,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"98",2005-04-08,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"99",2005-04-09,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"100",2005-04-10,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"101",2005-04-11,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"102",2005-04-12,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"103",2005-04-13,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"104",2005-04-14,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"105",2005-04-15,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"106",2005-04-16,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"107",2005-04-17,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"108",2005-04-18,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"109",2005-04-19,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"110",2005-04-20,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"111",2005-04-21,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"112",2005-04-22,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"113",2005-04-23,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"114",2005-04-24,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"115",2005-04-25,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"116",2005-04-26,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"117",2005-04-27,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"118",2005-04-28,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"119",2005-04-29,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"120",2005-04-30,1,1.293790476,1.599149675,1.800682639,1306.379058,1.54737341,0.682888489,10.70805688,10.70805688
"121",2005-05-01,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"122",2005-05-02,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"123",2005-05-03,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"124",2005-05-04,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"125",2005-05-05,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"126",2005-05-06,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"127",2005-05-07,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"128",2005-05-08,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"129",2005-05-09,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"130",2005-05-10,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"131",2005-05-11,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"132",2005-05-12,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"133",2005-05-13,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"134",2005-05-14,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"135",2005-05-15,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"136",2005-05-16,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"137",2005-05-17,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"138",2005-05-18,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"139",2005-05-19,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"140",2005-05-20,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"141",2005-05-21,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"142",2005-05-22,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"143",2005-05-23,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"144",2005-05-24,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"145",2005-05-25,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"146",2005-05-26,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"147",2005-05-27,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"148",2005-05-28,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"149",2005-05-29,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"150",2005-05-30,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"151",2005-05-31,1,1.269395455,1.593738078,1.765255812,1272.467392,1.54938601,0.683556758,10.50615148,10.50615148
"152",2005-06-01,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"153",2005-06-02,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"154",2005-06-03,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"155",2005-06-04,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"156",2005-06-05,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"157",2005-06-06,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"158",2005-06-07,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"159",2005-06-08,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"160",2005-06-09,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"161",2005-06-10,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"162",2005-06-11,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"163",2005-06-12,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"164",2005-06-13,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"165",2005-06-14,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"166",2005-06-15,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"167",2005-06-16,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"168",2005-06-17,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"169",2005-06-18,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"170",2005-06-19,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"171",2005-06-20,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"172",2005-06-21,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"173",2005-06-22,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"174",2005-06-23,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"175",2005-06-24,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"176",2005-06-25,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"177",2005-06-26,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"178",2005-06-27,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"179",2005-06-28,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"180",2005-06-29,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"181",2005-06-30,1,1.216490909,1.508708618,1.716994932,1231.307768,1.538410898,0.668851032,10.06828701,10.06828701
"182",2005-07-01,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"183",2005-07-02,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"184",2005-07-03,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"185",2005-07-04,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"186",2005-07-05,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"187",2005-07-06,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"188",2005-07-07,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"189",2005-07-08,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"190",2005-07-09,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"191",2005-07-10,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"192",2005-07-11,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"193",2005-07-12,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"194",2005-07-13,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"195",2005-07-14,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"196",2005-07-15,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"197",2005-07-16,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"198",2005-07-17,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"199",2005-07-18,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"200",2005-07-19,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"201",2005-07-20,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"202",2005-07-21,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"203",2005-07-22,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"204",2005-07-23,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"205",2005-07-24,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"206",2005-07-25,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"207",2005-07-26,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"208",2005-07-27,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"209",2005-07-28,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"210",2005-07-29,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"211",2005-07-30,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"212",2005-07-31,1,1.203719048,1.471841447,1.771738369,1248.858512,1.557564299,0.68764858,9.906643873,9.906643873
"213",2005-08-01,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"214",2005-08-02,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"215",2005-08-03,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"216",2005-08-04,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"217",2005-08-05,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"218",2005-08-06,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"219",2005-08-07,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"220",2005-08-08,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"221",2005-08-09,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"222",2005-08-10,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"223",2005-08-11,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"224",2005-08-12,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"225",2005-08-13,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"226",2005-08-14,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"227",2005-08-15,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"228",2005-08-16,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"229",2005-08-17,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"230",2005-08-18,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"231",2005-08-19,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"232",2005-08-20,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
"233",2005-08-21,1,1.229243478,1.480037089,1.768695652,1255.70909,1.55312455,0.685487626,9.958937303,9.958937303
