"Date","EUA_diff","NZU_diff","CCA_diff","HBEA_diff"
2015-12-28,5.33971096186573,4.18236409982781,0,33.8507505756218
2016-01-04,7.4620989647474,11.3155953957276,15.9953003544848,58.7380569602253
2016-01-11,21.8897308977226,4.01436762926725,3.49021437826249,7.38241212330909
2016-01-18,28.5529022087973,2.61698911720766,2.71271976770387,7.69936483073494
2016-01-25,30.2039075683571,1.01465313388731,4.0159323769521,32.9650899409303
2016-02-01,21.7037037384152,3.92591780203532,9.28671735653634,11.4459765659948
2016-02-08,37.1289466481736,5.67171153418566,3.04132981028019,0
2016-02-15,38.0379028567824,8.82817095936744,3.0743513041138,10.0917860357757
2016-02-22,41.7561704110001,6.16246752592012,13.697205800215,5.60425410756563
2016-02-29,5.93596552665277,8.83768412496469,3.54601053176731,10.3073834982218
2016-03-07,20.6111843216508,7.28037367268316,6.4556897634901,22.1251065518433
2016-03-14,12.5008136509933,9.52626582464681,5.05784647949262,8.19549048417595
2016-03-21,6.62267487796696,4.57594246042578,1.56664500026907,4.10980829157112
2016-03-28,20.0909175170212,4.64196465826456,6.25191281377642,12.567535576756
2016-04-04,14.022502180872,13.3286623312777,3.56285908776866,28.2455263518139
2016-04-11,13.7184214328482,19.5178309517281,1.69178570118177,18.2188239907313
2016-04-18,14.842831043219,6.46333345224957,5.59803143458862,25.1961210166267
2016-04-25,51.5934004207145,12.1871213920121,3.44947765400152,13.0363227190793
2016-05-02,23.5462450214778,4.11808695259203,5.91588695782337,69.0977519781516
2016-05-09,20.6444875823014,4.83564510963291,4.090795210514,29.6444922549822
2016-05-16,16.1113448886901,4.1870339599231,4.13250727559795,14.5446416309781
2016-05-23,18.0687241472157,13.6361848160123,3.78709401068775,29.4089037360594
2016-05-30,10.8232703784536,20.1045711047531,8.09580855402735,10.9354772575258
2016-06-06,19.432861510254,13.0910601035365,4.2854656690649,32.0893569140401
2016-06-13,11.3788674333417,4.62369037768921,3.98288169521753,29.4019049484338
2016-06-20,47.3400882152614,9.77807962669415,9.63551689967148,11.7237814464083
2016-06-27,20.6725791167117,14.5657336798557,4.50777094809561,11.7528405636886
2016-07-04,33.7594904410479,8.14842493683377,1.9500900921231,15.9566092075363
2016-07-11,20.5171122980415,1.65569590391545,3.24323451086556,21.309640593095
2016-07-18,9.78466350649009,2.18822673586057,2.48397715757339,6.77277411683515
2016-07-25,7.05110820115702,2.60320874628839,2.59832899829695,31.8504858510276
2016-08-01,14.9411405830267,2.0477209976436,2.77249973709115,2.62626702432203
2016-08-08,19.0520664228934,4.84299489397077,2.02563604814025,18.5653105069498
2016-08-15,23.5401821324085,5.57105234064471,2.83700123386212,11.9401977214162
2016-08-22,20.5257438693623,2.28023358255013,2.53522828859112,20.682290553669
2016-08-29,17.8159004365029,10.9664865493026,2.73074167917538,14.0715181831237
2016-09-05,29.1494188959735,3.14936391946387,3.35658452672041,20.2825513968605
2016-09-12,20.369659907939,2.47884913307684,2.94452328606657,9.51543935801399
2016-09-19,27.9494691017358,2.10159902945393,1.04559069039398,27.4818365898012
2016-09-26,41.1272228190234,1.01371276434295,1.59648211758353,10.3417685015436
2016-10-03,35.2504535611504,2.21154604887767,2.19340055729708,0
2016-10-10,21.6465207063706,2.69298990167835,2.33678232271584,5.38886738719167
2016-10-17,28.3774316092796,3.01484272040288,2.69259322084072,14.4063642642354
2016-10-24,14.8589852016642,3.49585872037613,1.99383341315073,30.8616872898261
2016-10-31,17.2703406141974,8.34421635112844,1.78844533744652,2.59297058871907
2016-11-07,11.1715302990901,1.37625450849815,2.83387614875623,8.55735564925224
2016-11-14,42.7663671915295,9.90674658445093,2.92672235410451,11.776894080929
2016-11-21,17.1462091743652,8.71803905219271,1.82657339392189,8.82662420225062
2016-11-28,16.8193839103784,8.60722433164518,3.00790757750461,14.5003571514538
2016-12-05,22.1402729209412,1.82231625457976,4.61197242014421,14.4588691928574
2016-12-12,33.536820871763,9.18774606219121,7.25257057220061,13.8354534113198
2016-12-19,21.7620084638039,1.158270254702,3.00233448455215,0
2016-12-26,10.1703372894135,5.48551538274013,4.4894330031947,38.1934948414206
2017-01-02,45.2016185874486,2.29331407787846,5.84255548973983,6.64443753034234
2017-01-09,40.3137799986606,2.36631288056056,1.6357787482022,20.3092234712489
2017-01-16,45.0300461819505,1.74373205701618,2.54416113943597,59.253413292979
2017-01-23,24.8450591997059,2.73366494953421,5.05697314183086,32.2626614763882
2017-01-30,20.4003819297906,6.16167348225305,3.44759425607587,4.89295426057151
2017-02-06,13.8684532757464,7.08246830807556,1.93630226522302,16.0134921668846
2017-02-13,24.2247541123901,8.14184283680729,3.59629398193894,5.04250940809107
2017-02-20,16.5907258867225,1.520585462986,3.36387990924547,8.93840310611876
2017-02-27,55.0379382377339,15.8431144094406,4.14447568842449,13.1869660901714
2017-03-06,8.44321472797601,3.1795165878253,5.29713490863517,27.4013468578899
2017-03-13,8.08866536863711,3.09403672022948,5.13629951328263,11.7235208882309
2017-03-20,14.1408868778713,4.39150070777078,3.20457180171351,29.4582560649004
2017-03-27,24.9210294528415,1.77185041404011,2.93231586125137,30.719962650548
2017-04-03,30.7921843883984,4.11977616766493,14.3415365185226,10.3154686354338
2017-04-10,11.3061803435286,3.09338670396794,5.46612100239022,11.6273726581848
2017-04-17,10.6372085454381,2.22309286238604,5.02036711990852,13.7346927991874
2017-04-24,16.9018314910248,0.919752040849013,6.52680061404405,14.6693377676623
2017-05-01,16.0666310391216,12.2879761229516,2.99415258759773,10.2360397421367
2017-05-08,19.5773667306864,1.84556593089038,3.58477776268389,8.69550516469728
2017-05-15,16.0879728704931,2.16948664229916,5.43171088788562,6.56534846999186
2017-05-22,21.0864759880141,7.51346075827262,2.63188519084522,4.88739215583886
2017-05-29,15.3545109602112,8.36128628557202,2.33094153885916,8.11035916542685
2017-06-05,20.686265243331,4.33665079606288,2.22230299910843,5.6124382890354
2017-06-12,11.9727819158449,2.82313141186375,3.36122537351775,10.5543444966419
2017-06-19,6.15290685968709,4.53963797745605,2.95161085973146,12.8969941551544
2017-06-26,15.8828935954282,5.58765967278414,4.8934481907788,13.7238728651507
2017-07-03,14.779767730293,3.31663908691016,5.56945342785443,10.6415053572382
2017-07-10,15.1873403305418,4.57608971852032,4.53639329749008,5.41917097369118
2017-07-17,13.2756561840869,4.74705788453457,5.83807548181576,23.0763834641539
2017-07-24,11.1842893930061,3.79114266732668,3.54837046655503,10.7516222300134
2017-07-31,9.57328229881707,11.4063114706821,8.30977081129102,33.9200782301574
2017-08-07,8.67488230875238,2.65947300344057,1.14583615661185,5.44784523963693
2017-08-14,13.862437778382,2.00045611041307,2.01565876315348,14.5265688965401
2017-08-21,12.0683911459629,1.09562591128866,6.08873711982904,29.3330493680595
2017-08-28,6.88252167930585,5.0009885627572,5.12121267145223,10.6066967502932
2017-09-04,21.8420499993467,1.36685728392774,5.58377783737842,7.3627888618897
2017-09-11,18.9458474714999,2.35750226672205,3.44855145946543,11.3849742283603
2017-09-18,25.8299555839016,3.07335089693046,2.68892391464929,6.21070079514187
2017-09-25,35.9453272959287,3.26971234807974,4.61512392759732,8.22958983655754
2017-10-02,10.5868496779595,6.91667031040368,3.12943120369655,0
2017-10-09,20.3931960445711,1.40737117696544,2.82315945865069,53.6032122975221
2017-10-16,19.5306987053156,8.83115909367983,4.05276736807195,26.1932691786627
2017-10-23,7.94444299727952,0.511259294693534,5.81897351266739,8.54295729499742
2017-10-30,9.92970851799184,7.77075694538898,4.18722294829636,8.19278139145736
2017-11-06,8.44217112052555,3.76542416115971,1.72812649284546,15.3175127015343
2017-11-13,16.7665589375172,0.822088423833083,4.68907309278405,8.7082428087529
2017-11-20,13.3140899040601,0.530009669337019,5.08242715335424,15.2756064435938
2017-11-27,13.1341804589079,6.7073536954303,2.58730690907258,11.6048037888506
2017-12-04,10.2006833274696,8.91979892360137,6.79467264277544,9.17075086609443
2017-12-11,7.47539343355382,4.68047983794749,3.54720757160724,9.34389576602515
2017-12-18,5.63483531802192,3.78189190437018,2.83476621228853,6.4417070989674
2017-12-25,3.62262755098642,2.6249100946711,10.1422211903609,6.09634900065597
2018-01-01,13.1800673646831,3.82663736694385,2.22980749541196,10.7726587533969
2018-01-08,10.4304638723838,5.94665665929013,4.72354817077037,10.3324277091021
2018-01-15,14.0769541896321,4.57632491553717,3.25284732491448,14.1172122631674
2018-01-22,22.4025415400109,2.56680814204878,2.40799992359866,8.60115008463901
2018-01-29,20.2456582389456,2.15986293895012,3.82849956469174,17.5185697655541
2018-02-05,14.5677208507853,0.919608289019484,3.26444617881334,12.1490850303074
2018-02-12,20.813482134963,1.27565239035138,5.49923653961412,33.1920250754798
2018-02-19,16.8444093394731,3.70641362826827,2.664147838972,43.7988515511245
2018-02-26,20.8008882642203,5.14582872868907,5.17693663717963,36.3671247378057
2018-03-05,11.3428744234027,0.770586612116245,3.14822743427277,16.4552980005559
2018-03-12,12.3210727274295,3.14247709573375,2.36730399518036,13.3698793490898
2018-03-19,33.0854958967281,0.616041083544808,4.32952829747035,18.704043886819
2018-03-26,28.1635778432098,1.95850056763466,4.53768324050348,12.4493928702697
2018-04-02,16.21618012242,1.21416753522652,1.62971699706607,8.05045087983302
2018-04-09,8.09707636092651,1.29368221711236,1.43367082176969,19.9167528609875
2018-04-16,14.1471620097483,0.717555611920508,2.27753403975198,34.8190748206198
2018-04-23,10.0549888565248,4.61443068620586,3.00321738781368,5.21090511841918
2018-04-30,13.0950428033795,1.19741238271311,3.06585739945397,12.7817741269329
2018-05-07,15.576256942297,1.50763133044144,3.15138917399034,3.37772292156444
2018-05-14,21.661784257712,1.76431125091807,2.39915144542674,3.65737662587896
2018-05-21,12.6241634536564,2.2303372966409,3.71977756163052,26.852673329271
2018-05-28,25.6488586583783,3.31520525733264,5.33852012762757,16.9146389675926
2018-06-04,21.014701453466,3.63847045142461,1.19393667864084,10.2576318361524
2018-06-11,11.6326954408197,2.216833044349,7.72186845128981,8.58031634283001
2018-06-18,14.0461970811565,4.5796740882491,2.91487641643888,2.67510427041061
2018-06-25,8.23535701983515,3.4390378506191,5.25450552798959,1.79336921199916
2018-07-02,7.97926865827025,8.9148889234472,2.37576904135485,14.8477199074081
2018-07-09,8.75965681565229,3.88669681179292,1.48830544408083,12.5239286727908
2018-07-16,9.65191823957736,3.75700843843776,2.90507984291418,21.9991653951208
2018-07-23,10.9663379659655,5.0648302799007,3.09466772110209,17.1062451445569
2018-07-30,9.98860575009599,1.76403302413479,2.83722122977787,18.9138332016411
2018-08-06,7.77986783375908,1.32953776300641,3.9820426546044,13.6984443121401
2018-08-13,4.64543695339518,14.9107272160966,2.91830439742661,15.4572558210127
2018-08-20,8.26127346603818,3.07475905628077,4.11161048013373,18.896139008209
2018-08-27,16.1447063298859,3.33562558192275,2.70287219767561,18.9351685943979
2018-09-03,34.6207547236583,7.4765836786703,2.78759563891502,4.92516750209264
2018-09-10,78.880758389301,0.98230052575819,3.29667089284456,28.2802161131812
2018-09-17,27.2886295069857,1.41996174815225,3.59754843447077,30.673905170259
2018-09-24,28.413898816673,0.473394258899983,3.37062866503533,7.87870290509374
2018-10-01,14.2502535929037,2.10490008444222,2.41879556769401,0
2018-10-08,30.0450508272992,2.73466342485458,2.56619169484474,18.8251689425899
2018-10-15,36.3417190970422,1.83548381166001,3.08235560488559,22.426950722106
2018-10-22,20.766328660569,0.6430518305291,2.95116402743751,16.0164021937249
2018-10-29,50.405102728973,15.3253904599981,3.97121292563578,43.9972680659965
2018-11-05,19.1197825395713,1.08771790462352,2.20561784922717,16.1635645815705
2018-11-12,24.5786733470201,2.04423088859123,5.11810267566742,9.52340981070013
2018-11-19,24.2233580776888,1.45238769106613,3.74250022269637,38.5026173527642
2018-11-26,18.3882208960669,1.88743243786868,3.90472215782573,33.5423810284967
2018-12-03,20.5158158826289,2.48398809421343,1.09371803702579,14.3782036600821
2018-12-10,26.8327637839127,15.9633850580251,2.47981873112462,26.1286672398963
2018-12-17,14.0691749974324,2.3206523845121,3.4806259581345,26.1213846287412
2018-12-24,1.08370891884997,0.2568620079474,18.099971075021,37.8069248045685
2018-12-31,30.0987996524164,3.43363929365332,4.81711121027758,21.1199970343476
2019-01-07,28.8572003041311,0.721914407229919,4.39508492062213,26.2123693074265
2019-01-14,17.04068241175,1.35666709777966,1.83946370427098,45.3672928329177
2019-01-21,15.9628325853735,1.97703529627621,4.47113654092832,38.7097996548762
2019-01-28,20.5639927391047,0,1.86613876228091,17.9728809815562
2019-02-04,26.320767702476,4.96103032694695,1.06889475659289,0
2019-02-11,33.7673136389633,3.59648085985306,3.62975156945362,37.9612476763512
2019-02-18,29.1831904009341,2.4133465913276,1.54605193107705,50.2130304519921
2019-02-25,18.6802149766825,2.00284457306154,1.58422907293585,14.3225233738751
2019-03-04,25.8723374290521,1.74179385154761,3.57049732181283,25.7270575537847
2019-03-11,13.9582588717906,2.74797627906887,2.41442119646164,21.5957153711203
2019-03-18,17.6999836730333,2.29899307306528,4.10933446069593,2.22505126306969
2019-03-25,17.1059694640728,0.946239735602968,1.84322400405567,3.80660142491819
2019-04-01,17.194967204016,1.77524750498939,1.97734422631262,10.7705018703861
2019-04-08,24.5758438153266,0.503169218909206,5.64791932309482,34.5744489135273
2019-04-15,10.4333927136808,0.744559086696557,3.18108643633946,47.4602843876894
2019-04-22,20.7711002750589,0.810195961611992,4.21887360859609,21.2459611272107
2019-04-29,24.6690971410457,6.58159856276736,8.6364184879995,5.72716735198281
2019-05-06,20.8915475997967,2.71398340929553,4.85272683912439,23.60848199952
2019-05-13,16.9453673941869,1.41004952777515,4.03074056093221,35.2818285375991
2019-05-20,16.5921642506871,3.52405240116652,4.10230106910498,11.5000499861722
2019-05-27,10.5959230571402,4.3262051482966,2.99767652923435,18.4579827858354
2019-06-03,19.3936955347563,5.06077820930262,4.32320977563414,41.3158893006035
2019-06-10,10.1588227869812,13.2842259307512,1.73579256723868,15.4315383360245
2019-06-17,4.16061486128581,4.02340248795283,6.85696084398061,53.2227594232675
2019-06-24,21.8643015351908,19.6687078061233,4.00020447194357,18.728848612121
2019-07-01,12.4371929000461,5.87991689675644,2.60257832083203,12.5686828269936
2019-07-08,18.6467702046645,3.7731664809918,4.31419012076886,23.9876423730137
2019-07-15,18.7113874508384,3.33913430640987,3.65784263145783,4.24155031186224
2019-07-22,15.3233166465912,2.13009664363524,1.15946395046948,6.14365108700041
2019-07-29,19.3875187429027,14.2291749554049,3.64304552780438,26.2717697151588
2019-08-05,7.76401697786417,5.54811888786282,2.67523972662761,9.19952549175047
2019-08-12,19.3177080876867,2.89743047405556,2.20317938863991,19.5248006272366
2019-08-19,12.7743094040894,3.6743852676851,2.23458650011911,18.6266569416967
2019-08-26,14.0563766108384,1.94672420289292,3.64120944091251,12.2682914705387
2019-09-02,15.8006786627475,1.94927348813747,2.32510457690775,10.9090167818681
2019-09-09,23.1120738068074,3.23463423300937,3.76749189880516,10.9195935002965
2019-09-16,20.5142219986289,2.51504481846676,3.94992434066636,8.26915254559659
2019-09-23,11.6506108209325,1.19414857989658,2.72011507016982,4.42870304880803
2019-09-30,15.0101161915739,1.74520387249442,2.0001799588756,2.17848142058189
2019-10-07,23.5949776257701,1.21936647743473,1.69410182655586,16.7394356473344
2019-10-14,23.2023790061222,0.650838253617687,1.98764786405796,11.0313255186784
2019-10-21,16.973389827349,2.04001018160841,2.3379402516972,7.92698630674827
2019-10-28,11.4454836623533,3.39355699607263,1.26285480453573,17.2215045039864
2019-11-04,11.4524971479096,0.483432830335811,2.21813542269706,19.8628957783496
2019-11-11,12.6747564589672,1.26940327251981,0.705339741665042,36.7527373347008
2019-11-18,14.0260666793624,1.60960810538933,1.69826869753393,35.3890382184689
2019-11-25,10.7139313712598,1.66293967566051,1.15188569575181,3.0227521251404
2019-12-02,17.9558868716713,7.46805473388988,3.63923974830988,4.91009231037643
2019-12-09,18.3031671966065,1.01092727465287,2.70778399803222,12.8992411326823
2019-12-16,13.9308169939374,46.3159785749456,2.04784326566492,7.21551993994966
2019-12-23,2.60930808568842,0,16.4185510762096,4.95146581306129
2019-12-30,24.3524075110853,1.9062094725254,3.85663054708001,29.8148430076665
2020-01-06,17.1843263385083,3.77564778636547,4.81142514511555,32.8735623921449
2020-01-13,12.2256284784573,1.31143780421718,2.06382166192754,33.5701034590595
2020-01-20,4.95930183423083,0.873868006193962,3.60006030625578,21.0630168437593
2020-01-27,10.7830167541212,7.46257696492468,2.26586029071191,0
2020-02-03,12.6273063189425,5.66522760249854,0.883121509680502,0
2020-02-10,10.4800933151368,9.55751194179231,2.11257198123362,0
2020-02-17,10.889410906977,2.78958599007994,2.71145876446773,0
2020-02-24,13.5449067511638,6.08587623115556,3.98825394693918,0
2020-03-02,9.28913479652757,25.8451644483764,5.16414702301615,0
2020-03-09,24.7617243502504,5.76121296537668,13.9026011722396,0
2020-03-16,68.866197524117,19.5371642869266,52.4743588769539,0
2020-03-23,40.4335766957842,12.5578316814796,30.8577818391491,38.4777243863739
2020-03-30,26.7851271961702,12.0818940340064,17.7353625273419,7.67795689656658
2020-04-06,39.729434932795,4.77521852355149,17.0169803487472,15.3269562407732
2020-04-13,40.7645585106339,1.93006649451275,13.5494457480565,39.9263493662748
2020-04-20,30.7397530716582,1.59645571287607,12.4162412261649,18.0325563082672
2020-04-27,10.2046331943452,4.48607175209716,4.25655669643135,37.0503415634244
2020-05-04,12.5360207269089,0.674378430732522,5.52116378234752,12.6082477287195
2020-05-11,14.0856256428534,1.56933216523823,4.73371938516956,4.24368471467246
2020-05-18,26.4560566178302,1.35309140924895,4.90264341424043,9.90854150491492
2020-05-25,5.19066774356429,1.53891550096425,5.13741804185329,6.01375422417238
2020-06-01,22.1750059490497,23.22504924908,4.76162629812013,37.686949899171
2020-06-08,13.2135575373226,11.8207972097582,3.25241515218261,3.30367689841377
2020-06-15,24.1803938002651,18.1735626060807,3.19573848323205,4.17896690486562
2020-06-22,15.2137398593312,6.18193443545345,3.65249330326393,6.43401187889832
2020-06-29,22.5961676561358,2.54780834433965,1.46069911824113,20.1720016433804
2020-07-06,24.1372422142992,2.77866470789954,3.38761689445727,3.36155362090683
2020-07-13,34.616471213476,7.43046385109588,1.84185724406587,8.27248629203655
2020-07-20,26.5471743007987,6.4151986560589,2.11058043991733,3.53793110351155
2020-07-27,26.370401348276,5.40941554940411,4.69021303882688,2.59633878063457
2020-08-03,11.2104725700843,9.47248604716347,3.46807715012309,3.07077333495291
2020-08-10,9.96999419041706,3.73463215810736,2.21303229211224,2.622649899523
2020-08-17,12.4432845731773,0.549233276314279,3.29164859904222,11.2395623333784
2020-08-24,23.2245470786576,1.59557068271818,3.75335690534902,4.27430668617316
2020-08-31,22.3127288185451,4.48437547456962,3.74039901052386,2.4074541485974
2020-09-07,16.6355385946939,2.29071105082247,1.92471625732275,9.65225178403067
2020-09-14,34.6148293383737,4.40559853631631,2.20471915177147,7.78790734820069
2020-09-21,33.1576874409841,0.290873781099877,2.96163136670734,2.25040526438949
2020-09-28,25.3893833416864,1.3546187583905,2.15255214363017,7.03441784223276
2020-10-05,8.51279119191621,1.79583271978126,3.5478158463749,14.8384814371401
2020-10-12,15.5817493530516,0.924041619600076,2.57036957780925,17.1931762540414
2020-10-19,25.9232192309255,1.72027788022687,2.57095315054181,3.09274026164589
2020-10-26,28.1949290910884,0.543787728806202,1.67108511246691,8.10013463544091
2020-11-02,17.6175899798763,9.12470940826586,2.37615501276765,4.60751936564235
2020-11-09,16.3939685856534,1.02014622335867,3.19054042253119,7.50491628617257
2020-11-16,22.6939435011168,2.47738000356117,2.0600576003044,4.50492932360905
2020-11-23,6.58186600904669,0.712651114812626,3.11699021936478,10.4732165949876
2020-11-30,18.8626311640473,4.05165660010548,4.44706183764629,13.3277657430072
2020-12-07,16.0303940133808,5.42027608545326,2.55511777560402,3.73633690885481
2020-12-14,17.8746191791826,2.2983100033645,1.71607752803746,9.31020914932722
2020-12-21,8.42235419944531,0.406999420905626,2.60007216984413,25.1670149447135
2020-12-28,19.555701440924,0,18.5594454736324,4.95708723623081
2021-01-04,18.9667625580221,5.92632837160474,2.51136411463277,7.87359818859676
2021-01-11,16.8397323929361,2.36182205333316,3.50298209785832,7.42115810637496
2021-01-18,17.1293393841987,3.18802114210265,2.7604022183318,14.8086606184535
2021-01-25,16.4761199874752,1.02589560532396,3.24339898917332,47.7633974234836
2021-02-01,24.8834169488679,12.8393933326791,3.84148854910477,40.6950757621187
2021-02-08,15.2421632707244,2.46490610585934,2.25164591944747,20.7031669440403
2021-02-15,8.31927186272192,0.823730445939051,2.21618508399721,31.7009499877535
2021-02-22,15.6911374774001,2.13833670148464,2.91074370014444,49.705829930291
2021-03-01,16.1786662173412,2.79988142783596,2.93246553432636,64.16127355994
2021-03-08,9.64538923053899,1.51879986127896,3.75753845456562,26.1685502648411
2021-03-15,15.1933151518483,12.2140607488007,3.10355325317308,50.5506347892382
2021-03-22,21.6393338710812,1.56268699411037,2.77664851336302,53.1202539707684
2021-03-29,3.78960833429529,2.09919655642396,1.97235789321542,15.7301610835778
2021-04-05,14.8741237788197,0.861025523202237,2.33083622073791,28.7191216335856
2021-04-12,8.87178565645959,1.18766901272146,1.50515824076736,42.5632680503681
2021-04-19,12.5915760240718,1.79563278042487,3.46153453896982,21.4946349342293
2021-04-26,2.82172864691946,1.14232799150526,7.12198336909365,16.3392312723377
